Id,SalePrice
1461,94750.0
1462,137500.0
1463,176000.0
1464,176500.0
1465,189000.0
1466,165400.0
1467,153900.0
1468,163990.0
1469,180000.0
1470,97000.0
1471,180000.0
1472,89500.0
1473,88000.0
1474,148500.0
1475,110000.0
1476,262280.0
1477,233170.0
1478,307000.0
1479,377426.0
1480,380000.0
1481,271000.0
1482,202500.0
1483,169990.0
1484,146000.0
1485,167500.0
1486,183500.0
1487,262280.0
1488,245000.0
1489,208300.0
1490,226000.0
1491,180000.0
1492,121000.0
1493,175000.0
1494,258000.0
1495,229000.0
1496,190000.0
1497,183500.0
1498,151000.0
1499,151000.0
1500,151000.0
1501,174000.0
1502,147576.0
1503,227680.0
1504,235000.0
1505,190000.0
1506,137900.0
1507,260000.0
1508,176000.0
1509,165150.0
1510,147500.0
1511,140000.0
1512,185750.0
1513,159000.0
1514,142600.0
1515,137900.0
1516,97500.0
1517,177000.0
1518,127000.0
1519,213000.0
1520,143000.0
1521,142000.0
1522,139000.0
1523,107000.0
1524,128000.0
1525,110000.0
1526,115000.0
1527,121000.0
1528,118500.0
1529,132500.0
1530,144000.0
1531,109900.0
1532,108500.0
1533,130000.0
1534,100000.0
1535,140000.0
1536,67000.0
1537,100000.0
1538,79000.0
1539,240000.0
1540,265979.0
1541,205000.0
1542,133000.0
1543,225000.0
1544,73000.0
1545,88000.0
1546,131000.0
1547,133000.0
1548,128000.0
1549,109500.0
1550,139500.0
1551,108480.0
1552,153575.0
1553,135000.0
1554,147000.0
1555,143900.0
1556,110000.0
1557,120000.0
1558,66500.0
1559,128000.0
1560,128000.0
1561,155000.0
1562,110000.0
1563,97000.0
1564,150750.0
1565,184000.0
1566,194000.0
1567,79500.0
1568,190000.0
1569,145000.0
1570,142125.0
1571,115000.0
1572,115000.0
1573,274000.0
1574,60000.0
1575,245500.0
1576,231500.0
1577,198900.0
1578,79000.0
1579,144500.0
1580,191000.0
1581,169900.0
1582,127000.0
1583,305900.0
1584,219500.0
1585,142000.0
1586,122900.0
1587,119000.0
1588,140000.0
1589,130500.0
1590,129900.0
1591,112000.0
1592,104900.0
1593,106500.0
1594,135000.0
1595,210000.0
1596,235000.0
1597,226000.0
1598,172785.0
1599,170000.0
1600,173000.0
1601,68500.0
1602,109500.0
1603,100000.0
1604,275000.0
1605,236000.0
1606,171500.0
1607,210000.0
1608,200141.0
1609,208300.0
1610,178000.0
1611,180500.0
1612,210000.0
1613,179600.0
1614,127000.0
1615,91000.0
1616,106000.0
1617,106250.0
1618,120500.0
1619,119500.0
1620,255900.0
1621,118500.0
1622,135500.0
1623,248328.0
1624,173000.0
1625,141000.0
1626,136500.0
1627,181000.0
1628,284000.0
1629,163990.0
1630,466500.0
1631,191000.0
1632,328900.0
1633,167500.0
1634,175000.0
1635,156932.0
1636,153900.0
1637,137000.0
1638,193500.0
1639,205000.0
1640,240000.0
1641,228000.0
1642,237000.0
1643,179000.0
1644,192500.0
1645,150000.0
1646,171000.0
1647,157000.0
1648,107000.0
1649,98600.0
1650,120500.0
1651,120500.0
1652,100000.0
1653,106250.0
1654,155000.0
1655,133750.0
1656,148500.0
1657,155000.0
1658,148500.0
1659,130500.0
1660,143000.0
1661,451950.0
1662,342643.0
1663,283463.0
1664,385000.0
1665,318000.0
1666,275000.0
1667,438780.0
1668,314813.0
1669,265900.0
1670,283463.0
1671,320000.0
1672,380000.0
1673,280000.0
1674,245000.0
1675,202500.0
1676,196000.0
1677,200141.0
1678,440000.0
1679,415298.0
1680,318061.0
1681,250580.0
1682,315000.0
1683,192000.0
1684,155835.0
1685,173500.0
1686,196000.0
1687,167500.0
1688,189000.0
1689,155835.0
1690,184000.0
1691,183200.0
1692,195000.0
1693,167500.0
1694,163990.0
1695,180000.0
1696,250000.0
1697,180000.0
1698,301000.0
1699,369900.0
1700,219500.0
1701,265000.0
1702,245350.0
1703,293077.0
1704,306000.0
1705,210000.0
1706,466500.0
1707,250580.0
1708,392000.0
1709,225000.0
1710,250580.0
1711,239900.0
1712,318061.0
1713,249700.0
1714,190000.0
1715,227000.0
1716,208300.0
1717,176000.0
1718,176000.0
1719,190000.0
1720,214000.0
1721,159000.0
1722,159000.0
1723,176000.0
1724,250580.0
1725,222000.0
1726,187000.0
1727,180000.0
1728,178000.0
1729,178000.0
1730,185000.0
1731,145000.0
1732,110000.0
1733,110000.0
1734,129500.0
1735,115000.0
1736,109500.0
1737,287000.0
1738,231500.0
1739,342643.0
1740,318061.0
1741,176485.0
1742,168500.0
1743,183900.0
1744,217500.0
1745,228000.0
1746,235000.0
1747,197900.0
1748,299800.0
1749,143000.0
1750,140000.0
1751,193500.0
1752,97000.0
1753,185750.0
1754,158000.0
1755,170000.0
1756,142000.0
1757,127500.0
1758,163000.0
1759,197900.0
1760,158000.0
1761,167500.0
1762,135000.0
1763,165500.0
1764,115000.0
1765,127500.0
1766,157500.0
1767,207500.0
1768,93000.0
1769,60000.0
1770,93200.0
1771,93000.0
1772,153000.0
1773,139000.0
1774,137900.0
1775,93000.0
1776,147000.0
1777,118000.0
1778,139000.0
1779,123000.0
1780,179900.0
1781,123000.0
1782,115000.0
1783,147000.0
1784,81000.0
1785,119200.0
1786,104900.0
1787,140000.0
1788,80000.0
1789,83000.0
1790,68500.0
1791,200000.0
1792,159000.0
1793,131500.0
1794,120000.0
1795,145500.0
1796,157000.0
1797,129500.0
1798,124500.0
1799,110000.0
1800,134000.0
1801,127500.0
1802,109000.0
1803,187000.0
1804,128200.0
1805,132500.0
1806,159434.0
1807,137000.0
1808,107000.0
1809,140000.0
1810,159434.0
1811,104900.0
1812,112000.0
1813,128000.0
1814,130000.0
1815,84500.0
1816,109500.0
1817,143000.0
1818,145900.0
1819,147000.0
1820,58500.0
1821,108500.0
1822,135000.0
1823,96500.0
1824,156500.0
1825,159000.0
1826,127000.0
1827,88000.0
1828,133000.0
1829,109000.0
1830,153575.0
1831,104900.0
1832,266500.0
1833,234000.0
1834,128000.0
1835,118500.0
1836,135000.0
1837,61000.0
1838,132000.0
1839,52500.0
1840,179000.0
1841,170000.0
1842,110000.0
1843,154000.0
1844,124000.0
1845,135500.0
1846,180500.0
1847,268000.0
1848,122900.0
1849,164900.0
1850,142125.0
1851,146500.0
1852,139400.0
1853,124000.0
1854,147000.0
1855,176000.0
1856,194500.0
1857,163000.0
1858,176000.0
1859,118911.0
1860,153337.0
1861,118911.0
1862,336000.0
1863,290000.0
1864,290000.0
1865,295493.0
1866,314813.0
1867,244600.0
1868,319000.0
1869,176485.0
1870,176485.0
1871,220000.0
1872,175000.0
1873,231500.0
1874,145000.0
1875,191000.0
1876,231500.0
1877,189000.0
1878,205000.0
1879,128200.0
1880,135875.0
1881,227000.0
1882,280000.0
1883,225000.0
1884,230000.0
1885,203000.0
1886,312500.0
1887,187500.0
1888,220000.0
1889,185000.0
1890,141000.0
1891,146500.0
1892,106500.0
1893,123000.0
1894,118000.0
1895,207500.0
1896,118500.0
1897,115000.0
1898,106000.0
1899,144000.0
1900,78000.0
1901,130500.0
1902,180500.0
1903,244400.0
1904,147000.0
1905,207500.0
1906,140200.0
1907,335000.0
1908,100000.0
1909,124000.0
1910,124000.0
1911,173000.0
1912,335000.0
1913,137000.0
1914,79500.0
1915,392500.0
1916,163500.0
1917,287000.0
1918,128200.0
1919,143500.0
1920,175000.0
1921,378500.0
1922,293077.0
1923,190000.0
1924,175000.0
1925,250000.0
1926,394617.0
1927,178400.0
1928,112000.0
1929,124900.0
1930,141000.0
1931,118500.0
1932,118500.0
1933,152000.0
1934,192000.0
1935,165600.0
1936,176500.0
1937,175000.0
1938,187500.0
1939,262000.0
1940,189000.0
1941,173000.0
1942,204000.0
1943,180000.0
1944,317000.0
1945,315000.0
1946,215000.0
1947,318061.0
1948,160000.0
1949,301500.0
1950,171500.0
1951,335000.0
1952,228000.0
1953,165000.0
1954,190000.0
1955,141000.0
1956,299800.0
1957,218000.0
1958,267000.0
1959,136000.0
1960,130250.0
1961,124500.0
1962,100000.0
1963,106250.0
1964,119500.0
1965,148500.0
1966,133750.0
1967,235128.0
1968,410000.0
1969,394617.0
1970,451950.0
1971,276000.0
1972,271000.0
1973,214000.0
1974,309000.0
1975,465000.0
1976,232000.0
1977,403000.0
1978,437154.0
1979,257000.0
1980,185850.0
1981,318061.0
1982,208900.0
1983,208900.0
1984,154000.0
1985,192000.0
1986,232000.0
1987,172500.0
1988,184000.0
1989,225000.0
1990,219500.0
1991,208900.0
1992,236000.0
1993,184100.0
1994,280000.0
1995,178000.0
1996,265000.0
1997,313000.0
1998,374000.0
1999,228000.0
2000,290000.0
2001,219500.0
2002,232000.0
2003,392000.0
2004,213500.0
2005,181134.0
2006,250580.0
2007,293077.0
2008,208300.0
2009,207500.0
2010,180000.0
2011,178000.0
2012,187500.0
2013,175500.0
2014,175900.0
2015,180000.0
2016,216000.0
2017,187000.0
2018,134500.0
2019,110000.0
2020,110000.0
2021,110000.0
2022,185000.0
2023,117000.0
2024,290000.0
2025,314813.0
2026,196000.0
2027,151000.0
2028,146000.0
2029,179400.0
2030,275000.0
2031,220000.0
2032,213500.0
2033,214000.0
2034,160000.0
2035,225000.0
2036,172500.0
2037,172500.0
2038,340000.0
2039,245500.0
2040,475000.0
2041,180000.0
2042,190000.0
2043,136500.0
2044,165500.0
2045,143000.0
2046,100000.0
2047,184000.0
2048,110000.0
2049,100000.0
2050,187500.0
2051,132000.0
2052,160000.0
2053,141000.0
2054,100000.0
2055,139000.0
2056,123000.0
2057,133000.0
2058,226000.0
2059,159500.0
2060,139000.0
2061,207500.0
2062,147000.0
2063,82000.0
2064,115000.0
2065,97000.0
2066,170000.0
2067,125000.0
2068,155000.0
2069,135000.0
2070,110000.0
2071,80000.0
2072,125000.0
2073,149000.0
2074,158000.0
2075,145500.0
2076,134800.0
2077,154000.0
2078,132500.0
2079,107000.0
2080,119750.0
2081,107500.0
2082,141000.0
2083,140000.0
2084,105500.0
2085,129000.0
2086,142500.0
2087,118500.0
2088,110000.0
2089,80000.0
2090,128000.0
2091,140000.0
2092,131000.0
2093,140000.0
2094,108500.0
2095,159434.0
2096,58500.0
2097,37900.0
2098,159434.0
2099,39300.0
2100,118000.0
2101,140000.0
2102,161000.0
2103,81000.0
2104,266500.0
2105,137500.0
2106,109500.0
2107,265979.0
2108,115000.0
2109,98600.0
2110,123500.0
2111,131000.0
2112,170000.0
2113,118500.0
2114,125500.0
2115,159000.0
2116,85500.0
2117,93000.0
2118,159434.0
2119,102000.0
2120,78000.0
2121,107900.0
2122,109500.0
2123,131000.0
2124,177000.0
2125,104900.0
2126,104900.0
2127,163000.0
2128,161000.0
2129,68500.0
2130,152000.0
2131,132000.0
2132,102776.0
2133,113000.0
2134,110000.0
2135,68500.0
2136,143000.0
2137,119200.0
2138,139000.0
2139,149900.0
2140,129500.0
2141,148000.0
2142,151000.0
2143,187500.0
2144,137500.0
2145,132500.0
2146,235000.0
2147,180000.0
2148,159434.0
2149,122000.0
2150,181000.0
2151,120000.0
2152,149900.0
2153,153000.0
2154,97000.0
2155,106000.0
2156,219500.0
2157,193500.0
2158,228000.0
2159,228500.0
2160,155835.0
2161,221500.0
2162,350000.0
2163,314813.0
2164,236500.0
2165,224000.0
2166,145000.0
2167,175000.0
2168,204000.0
2169,188000.0
2170,235000.0
2171,170000.0
2172,134000.0
2173,207500.0
2174,228500.0
2175,261500.0
2176,275000.0
2177,255900.0
2178,197900.0
2179,144433.33333333334
2180,314813.0
2181,189000.0
2182,245000.0
2183,181134.0
2184,151000.0
2185,169900.0
2186,125000.0
2187,171000.0
2188,149500.0
2189,375000.0
2190,82000.0
2191,123500.0
2192,110000.0
2193,80000.0
2194,129000.0
2195,116000.0
2196,93000.0
2197,127000.0
2198,156500.0
2199,250000.0
2200,147000.0
2201,139000.0
2202,230000.0
2203,230000.0
2204,169500.0
2205,115000.0
2206,109000.0
2207,188700.0
2208,225000.0
2209,242000.0
2210,100000.0
2211,100000.0
2212,66500.0
2213,110000.0
2214,129000.0
2215,87000.0
2216,138000.0
2217,110000.0
2218,79000.0
2219,37900.0
2220,110000.0
2221,392500.0
2222,275000.0
2223,271900.0
2224,204750.0
2225,185000.0
2226,248328.0
2227,179200.0
2228,232600.0
2229,239900.0
2230,155835.0
2231,210000.0
2232,175000.0
2233,179000.0
2234,215000.0
2235,224900.0
2236,318000.0
2237,319000.0
2238,187500.0
2239,157000.0
2240,197000.0
2241,180500.0
2242,148000.0
2243,127000.0
2244,83000.0
2245,92000.0
2246,157900.0
2247,91000.0
2248,138000.0
2249,136500.0
2250,119500.0
2251,241500.0
2252,207500.0
2253,167500.0
2254,213000.0
2255,192000.0
2256,175500.0
2257,239000.0
2258,153900.0
2259,181000.0
2260,157900.0
2261,173000.0
2262,197000.0
2263,281213.0
2264,386250.0
2265,186700.0
2266,277500.0
2267,465000.0
2268,360000.0
2269,171500.0
2270,131500.0
2271,217500.0
2272,195000.0
2273,165000.0
2274,165000.0
2275,167000.0
2276,143500.0
2277,176000.0
2278,82500.0
2279,110000.0
2280,151500.0
2281,213500.0
2282,180000.0
2283,88000.0
2284,113000.0
2285,133750.0
2286,127000.0
2287,283463.0
2288,318000.0
