Id,SalePrice
1461,132475.0
1462,155832.0
1463,175206.0
1464,181525.0
1465,207501.12
1466,185257.0
1467,177230.64
1468,176660.6
1469,178022.54
1470,117797.0
1471,191284.6
1472,89732.0
1473,100415.0
1474,152321.0
1475,133125.0
1476,364639.36
1477,263630.66
1478,305812.56
1479,220860.98
1480,438800.4
1481,306239.2
1482,212897.36
1483,177494.4
1484,172048.24
1485,170445.7
1486,204624.5
1487,326166.36
1488,247605.04
1489,211603.6
1490,198811.34
1491,191455.8
1492,102780.0
1493,182642.7
1494,290141.08
1495,307992.56
1496,208889.12
1497,177230.7
1498,151053.8
1499,148723.14
1500,156563.32
1501,167849.8
1502,153388.88
1503,317027.24
1504,233211.06
1505,216098.6
1506,190549.0
1507,228687.32
1508,207103.2
1509,166137.0
1510,149013.0
1511,151920.74
1512,157785.1
1513,158084.0
1514,174585.1
1515,178910.0
1516,173247.4
1517,146826.5
1518,124810.28
1519,228103.0
1520,136231.0
1521,147166.0
1522,173063.0
1523,112440.0
1524,121226.0
1525,130080.0
1526,131202.0
1527,107145.0
1528,131123.0
1529,144421.0
1530,162218.0
1531,130769.74
1532,109535.0
1533,146421.0
1534,118070.0
1535,160927.28
1536,122634.5
1537,90054.0
1538,204539.0
1539,246101.04
1540,113977.06
1541,155312.0
1542,146639.72
1543,221541.58
1544,82665.0
1545,105515.0
1546,121584.0
1547,133015.28
1548,136195.0
1549,121075.0
1550,144880.0
1551,117702.5
1552,152657.96
1553,159012.0
1554,110414.4
1555,172552.0
1556,97050.0
1557,127069.5
1558,97703.0
1559,118137.36
1560,147710.0
1561,145319.0
1562,127376.0
1563,121621.0
1564,153376.22
1565,146728.4
1566,194447.56
1567,85329.0
1568,219141.4
1569,147724.28
1570,131214.0
1571,130865.54
1572,144079.5
1573,237038.82
1574,117448.0
1575,198630.64
1576,211564.6
1577,205492.5
1578,155262.0
1579,146431.4
1580,191797.1
1581,139228.4
1582,129946.2
1583,340858.14
1584,244657.14
1585,137967.33333333334
1586,84273.0
1587,106494.0
1588,151635.98
1589,108353.0
1590,134616.5
1591,103584.0
1592,123066.0
1593,113930.0
1594,124699.58
1595,127180.84
1596,226854.32
1597,160997.16
1598,186733.26
1599,218974.8
1600,197052.0
1601,74353.0
1602,115462.0
1603,104033.66
1604,273071.22
1605,254011.8
1606,166219.0
1607,174570.12
1608,215699.0
1609,200872.12
1610,154650.16
1611,147981.0
1612,152330.58
1613,167204.5
1614,125425.6
1615,82736.0
1616,85224.0
1617,90986.0
1618,127376.0
1619,136589.66
1620,155392.06
1621,146308.32
1622,147458.68
1623,306728.78
1624,208149.6
1625,130671.0
1626,170437.0
1627,187828.0
1628,295154.18
1629,170182.56
1630,382360.58
1631,230037.44
1632,255262.4
1633,162672.14
1634,182007.8
1635,177804.0
1636,169034.88
1637,167805.74
1638,210295.0
1639,187410.0
1640,244806.0
1641,186332.8
1642,215893.76
1643,225481.7
1644,232159.76
1645,178683.0
1646,154626.0
1647,161688.0
1648,143632.0
1649,140255.0
1650,119837.0
1651,119860.0
1652,91774.0
1653,97774.66
1654,160188.0
1655,157784.0
1656,154226.0
1657,160577.28
1658,154765.0
1659,135657.0
1660,142606.0
1661,423385.98
1662,379879.48
1663,379311.94
1664,419456.96
1665,323888.66
1666,337448.32
1667,368931.26
1668,331587.04
1669,292522.38
1670,347874.04
1671,257508.1
1672,426920.58
1673,313052.06
1674,253372.46
1675,190227.64
1676,188729.86
1677,217067.36
1678,391621.4
1679,374596.62
1680,340760.4
1681,283844.08
1682,306592.08
1683,187662.5
1684,177144.2
1685,174125.3
1686,168961.1
1687,166096.14
1688,189409.32
1689,186886.7
1690,184869.8
1691,167893.48
1692,262374.78
1693,165619.24
1694,182497.2
1695,164793.58
1696,273591.16
1697,167233.54
1698,358192.8
1699,328155.5
1700,242739.62
1701,277182.4
1702,269059.84
1703,250327.64
1704,312917.86
1705,240197.64
1706,382405.38
1707,221704.72
1708,220858.86
1709,313453.24
1710,229270.6
1711,260010.0
1712,233137.9
1713,237252.84
1714,220861.56
1715,198343.5
1716,199108.92
1717,164031.22
1718,137665.72
1719,208387.24
1720,264316.58
1721,177983.0
1722,134361.74
1723,156748.38
1724,213010.14
1725,230899.8
1726,186879.0
1727,181637.62
1728,183489.72
1729,161305.18
1730,170686.44
1731,120999.5
1732,132135.0
1733,128960.66
1734,135782.0
1735,134119.0
1736,116376.0
1737,370928.42
1738,214316.26
1739,261884.5
1740,179541.38
1741,186094.0
1742,167278.0
1743,165897.94
1744,330902.9
1745,218982.98
1746,264320.0
1747,207975.56
1748,210657.08
1749,158730.0
1750,147799.0
1751,235490.0
1752,123957.66
1753,146778.8
1754,213991.4
1755,162900.0
1756,126412.0
1757,120517.0
1758,144654.0
1759,162342.0
1760,155866.0
1761,160197.0
1762,163866.42
1763,164165.0
1764,115961.0
1765,178676.0
1766,166072.0
1767,206035.96
1768,139448.0
1769,157846.8
1770,137680.0
1771,137481.0
1772,142814.48
1773,142957.5
1774,125828.6
1775,128556.0
1776,116844.0
1777,116216.0
1778,128071.5
1779,114978.0
1780,179711.6
1781,128205.5
1782,91949.0
1783,125954.16
1784,97646.0
1785,114006.5
1786,140724.0
1787,168126.7
1788,63028.0
1789,112808.0
1790,79223.0
1791,180171.68
1792,154656.0
1793,137533.0
1794,141569.66
1795,141123.0
1796,117653.0
1797,128831.32
1798,125260.0
1799,111968.0
1800,116942.0
1801,129221.36
1802,172096.0
1803,160854.0
1804,141401.8
1805,134592.0
1806,111760.24
1807,152188.0
1808,120150.0
1809,125874.44
1810,151669.78
1811,118062.0
1812,119749.36
1813,119022.0
1814,97787.0
1815,70411.32
1816,99513.0
1817,120172.64
1818,159380.0
1819,115747.32
1820,72526.0
1821,130768.0
1822,162078.18
1823,65656.0
1824,137304.0
1825,142686.12
1826,95703.0
1827,110148.0
1828,142894.42
1829,116021.5
1830,164296.0
1831,167868.0
1832,115633.74
1833,156826.0
1834,131213.84
1835,170969.0
1836,133859.68
1837,100564.0
1838,134878.0
1839,84888.0
1840,167089.0
1841,145442.98
1842,99968.0
1843,145799.0
1844,138050.64
1845,148586.68
1846,153311.0
1847,148179.74
1848,65460.0
1849,116226.0
1850,126738.0
1851,160926.68
1852,129514.0
1853,134186.6
1854,171802.0
1855,146217.58
1856,214625.76
1857,153190.0
1858,138058.14
1859,126278.98
1860,151848.56
1861,126278.98
1862,277741.72
1863,275981.72
1864,275981.72
1865,336119.38
1866,338522.74
1867,255241.08
1868,318382.16
1869,190598.7
1870,265761.88
1871,242570.4
1872,169419.04
1873,224085.5
1874,140146.2
1875,199985.3
1876,197189.0
1877,199278.82
1878,213263.7
1879,138419.0
1880,137257.2
1881,227473.84
1882,272083.82
1883,200444.0
1884,222963.5
1885,266231.12
1886,311057.04
1887,185817.24
1888,295803.46
1889,162527.54
1890,137960.5
1891,144587.4
1892,113281.0
1893,138366.0
1894,122087.58
1895,154310.0
1896,124157.0
1897,116767.0
1898,104372.16
1899,125669.5
1900,134799.0
1901,159386.68
1902,137324.0
1903,206955.74
1904,136615.5
1905,179950.0
1906,154213.96
1907,216470.0
1908,128056.3
1909,135924.96
1910,128962.6
1911,191703.0
1912,256270.76
1913,149182.52
1914,83931.0
1915,312324.6
1916,76172.0
1917,257804.8
1918,137946.0
1919,161259.6
1920,146828.54
1921,402901.88
1922,335471.34
1923,201210.5
1924,215017.0
1925,225151.1
1926,380691.02
1927,140340.0
1928,163309.0
1929,125710.0
1930,130870.64
1931,138896.6
1932,144754.32
1933,162167.34
1934,182978.44
1935,176607.68
1936,192671.0
1937,187482.0
1938,165888.4
1939,237757.44
1940,205642.42
1941,175906.34
1942,182012.0
1943,210257.12
1944,310231.7
1945,374131.06
1946,163289.8
1947,318506.46
1948,170588.0
1949,223237.48
1950,171008.82
1951,274731.2
1952,221262.0
1953,161086.0
1954,207047.2
1955,123670.2
1956,270304.7
1957,159727.0
1958,312455.24
1959,137059.66
1960,112863.0
1961,118465.32
1962,94090.0
1963,109821.0
