Id,SalePrice
1461,131532.0
1462,156971.0
1463,181058.0
1464,190255.2
1465,206763.0
1466,185433.4
1467,174406.64
1468,177611.04
1469,180301.0
1470,122343.0
1471,192882.0
1472,92416.0
1473,111911.0
1474,153588.0
1475,143219.8
1476,372857.0
1477,247355.6
1478,308560.08
1479,245712.34
1480,459485.56
1481,297098.98
1482,215186.0
1483,182450.36
1484,171034.8
1485,174108.06
1486,200057.72
1487,343644.32
1488,239584.6
1489,207310.6
1490,197134.4
1491,193893.58
1492,93712.08
1493,175704.0
1494,287901.4
1495,297833.44
1496,217451.8
1497,190844.18
1498,152262.14
1499,150818.82
1500,155158.92
1501,168099.7
1502,163393.0
1503,309190.0
1504,229963.0
1505,217258.6
1506,192359.0
1507,236734.4
1508,207541.0
1509,168986.0
1510,149605.0
1511,151352.0
1512,170534.1
1513,159214.64
1514,160717.0
1515,171134.0
1516,168285.7
1517,150689.5
1518,128475.62
1519,220927.96
1520,136540.78
1521,146407.0
1522,169585.0
1523,111128.0
1524,119974.5
1525,131515.0
1526,127575.0
1527,110834.0
1528,127210.0
1529,140066.0
1530,169112.0
1531,136203.74
1532,102604.0
1533,147754.14
1534,114628.0
1535,160557.5
1536,118393.0
1537,82059.0
1538,195112.0
1539,244577.48
1540,111964.28
1541,157385.0
1542,139958.18
1543,209111.72
1544,81555.0
1545,107972.0
1546,124907.0
1547,126196.0
1548,128339.0
1549,125111.0
1550,138495.0
1551,117702.0
1552,151461.48
1553,149576.0
1554,110304.24
1555,169367.0
1556,97060.08
1557,128531.0
1558,101813.0
1559,119713.36
1560,151106.0
1561,151702.1
1562,125870.0
1563,117594.32
1564,164170.48
1565,151366.16
1566,200849.8
1567,84680.0
1568,227299.0
1569,146168.0
1570,136167.58
1571,133262.56
1572,144906.5
1573,234798.6
1574,124161.0
1575,204834.4
1576,213817.56
1577,204261.6
1578,156379.0
1579,143494.4
1580,186769.1
1581,142196.74
1582,130186.0
1583,337348.6
1584,242240.9
1585,138565.0
1586,78228.0
1587,115658.0
1588,153858.74
1589,101493.08
1590,133427.0
1591,105607.0
1592,127930.1
1593,120179.0
1594,127345.48
1595,132534.0
1596,224028.14
1597,153212.18
1598,185257.3
1599,215155.44
1600,195213.22
1601,83718.0
1602,119154.0
1603,103713.0
1604,277526.04
1605,243225.52
1606,169509.64
1607,172649.06
1608,217598.56
1609,201472.74
1610,155760.24
1611,148878.1
1612,158657.66
1613,169763.34
1614,119704.0
1615,92562.0
1616,88952.0
1617,92770.0
1618,128267.0
1619,132577.66
1620,147077.18
1621,135941.64
1622,152413.36
1623,296296.0
1624,219192.0
1625,129016.0
1626,168393.0
1627,188938.0
1628,292831.44
1629,173100.04
1630,395194.9
1631,231337.0
1632,249558.0
1633,170018.04
1634,179140.4
1635,182052.0
1636,169682.28
1637,167105.28
1638,208965.4
1639,183828.0
1640,240813.4
1641,180237.7
1642,211542.06
1643,228782.16
1644,229816.84
1645,178960.0
1646,153219.74
1647,165548.8
1648,144515.5
1649,143713.68
1650,119072.0
1651,118645.08
1652,92514.0
1653,99289.0
1654,159668.0
1655,157903.0
1656,152499.1
1657,159544.1
1658,155416.64
1659,145220.8
1660,142598.0
1661,418371.94
1662,376235.38
1663,364216.84
1664,460597.48
1665,321714.64
1666,335404.24
1667,357983.0
1668,329527.82
1669,293448.04
1670,327206.44
1671,250849.28
1672,426267.06
1673,309497.64
1674,250624.52
1675,191283.18
1676,189175.52
1677,218367.52
1678,423291.82
1679,375981.52
1680,341860.76
1681,283868.12
1682,309465.72
1683,183706.88
1684,173616.2
1685,175115.5
1686,168031.88
1687,167939.9
1688,184952.04
1689,192780.98
1690,182534.7
1691,171277.16
1692,272432.86
1693,169789.56
1694,181953.0
1695,167523.14
1696,262333.6
1697,167997.58
1698,353224.62
1699,335530.34
1700,241489.92
1701,265082.9
1702,257231.62
1703,250216.58
1704,302647.7
1705,252731.66
1706,390685.34
1707,223358.9
1708,217639.22
1709,301363.7
1710,226943.92
1711,264598.4
1712,226363.84
1713,235624.32
1714,218536.56
1715,200765.8
1716,175179.38
1717,157158.7
1718,143388.2
1719,203875.74
1720,255455.34
1721,163839.0
1722,134578.5
1723,154191.0
1724,213412.1
1725,235552.5
1726,191534.0
1727,180046.5
1728,185670.18
1729,163376.56
1730,172061.74
1731,122312.98
1732,132179.0
1733,127989.66
1734,136086.5
1735,132216.0
1736,114156.32
1737,357689.6
1738,216486.26
1739,257186.6
1740,189635.9
1741,184049.52
1742,166131.7
1743,161772.0
1744,315252.52
1745,220960.6
1746,272191.24
1747,208999.98
1748,214312.98
1749,159423.14
1750,148769.0
1751,228419.0
1752,124770.66
1753,139719.68
1754,214477.6
1755,163944.0
1756,120818.32
1757,121512.0
1758,145826.0
1759,171928.0
1760,156588.64
1761,153503.74
1762,171518.04
1763,166375.8
1764,121208.0
1765,180604.1
1766,167967.0
1767,213012.0
1768,138752.0
1769,161676.62
1770,140116.5
1771,136641.0
1772,147577.24
1773,144493.5
1774,124839.68
1775,137119.5
1776,117117.66
1777,116796.0
1778,131226.5
1779,116138.06
1780,180590.52
1781,133332.5
1782,99454.0
1783,129787.08
1784,103298.0
1785,119986.5
1786,150882.68
1787,165105.04
1788,62894.0
1789,101354.0
1790,92965.0
1791,181717.74
1792,153659.0
1793,135933.0
1794,141946.66
1795,138399.0
1796,124719.0
1797,111809.98
1798,129939.0
1799,115926.66
1800,123184.0
1801,130435.18
1802,156799.06
1803,153981.0
1804,140208.2
1805,137262.0
1806,110322.16
1807,155169.0
1808,119352.0
1809,122336.0
1810,140889.06
1811,108338.1
1812,112371.06
1813,118977.5
1814,100404.0
1815,72203.66
1816,104459.66
1817,125056.0
1818,152471.74
1819,109940.48
1820,84410.0
1821,134211.0
1822,156970.0
1823,63498.0
1824,140083.0
1825,143441.52
